attraction_id,city_id,city_nm,attraction_nm,address,theme,rate,longitude,latitude
A23735,C13,전주,인후공원,전북 전주시 덕진구,Nature,3.077,127.1342888,35.82940325
A23736,C13,전주,쇠똥구리어린이공원,전북 전주시 덕진구,Nature,3.034,127.1342888,35.82940325
A23737,C13,전주,곰솔나무공원,전북 전주시 완산구,Nature,2.991,127.119796,35.81223695
A23738,C13,전주,화정공원,전북 전주시 덕진구,Nature,2.949,127.1342888,35.82940325
A23739,C13,전주,중상보도시근린공원,전북 전주시 덕진구,Nature,2.906,127.1342888,35.82940325
A23740,C13,전주,노송공원,전북 전주시 완산구 문화3길 14-3,Nature,2.863,127.1572362,35.82449276
A23741,C13,전주,백로공원,전북 전주시 완산구 쑥고개로 384-12,Nature,2.778,127.1078047,35.80192785
A23742,C13,전주,오공제,전북 전주시 완산구,Nature,2.778,127.119796,35.81223695
A23743,C13,전주,화산네거리공원,전북 전주시 완산구,Nature,2.778,127.119796,35.81223695
A23744,C13,전주,새터공원,전북 전주시 완산구,Nature,2.692,127.119796,35.81223695
A23745,C13,전주,맏내공원,전북 전주시 완산구,Nature,2.585,127.119796,35.81223695
A23746,C13,전주,서신길공원,전북 전주시 완산구,Nature,2.585,127.119796,35.81223695
A23747,C13,전주,용호근린공원,전북 전주시 완산구,Nature,2.585,127.119796,35.81223695
A23748,C13,전주,기린봉,전북 전주시 덕진구,Nature,2.585,127.1342888,35.82940325
A23749,C13,전주,금암체련어린이공원,전북 전주시 덕진구,Nature,2.479,127.1342888,35.82940325
A23750,C13,전주,삼천체육소공원,전북 전주시 완산구,Nature,2.415,127.119796,35.81223695
A23751,C13,전주,금암어린이공원,전북 전주시 덕진구,Nature,2.415,127.1342888,35.82940325
A23752,C13,전주,알콩달콩 고슴도치숲,전북 전주시 완산구,Nature,2.308,127.119796,35.81223695
A23753,C13,전주,선수촌공원,전북 전주시 완산구,Nature,2.308,127.119796,35.81223695
A23754,C13,전주,가련산,전북 전주시 덕진구,Nature,2.308,127.1342888,35.82940325
A23755,C13,전주,메너머1길공원,전북 전주시 완산구,Nature,2.222,127.119796,35.81223695
A23756,C13,전주,숲정이어린이공원,전북 전주시 덕진구,Nature,2.179,127.1342888,35.82940325
A23757,C13,전주,전북어린이교통공원,전북 전주시 완산구 내원당길 29-0,Nature,2.115,127.1713506,35.79810168
A23758,C13,전주,호동골생태공원,전북 전주시 덕진구,Nature,2.115,127.1342888,35.82940325
A23759,C13,전주,평화1공원,전북 전주시 완산구,Nature,2.051,127.119796,35.81223695
A23760,C13,전주,송정공원,전북 전주시 완산구,Nature,1.966,127.119796,35.81223695
A23761,C13,전주,평화주공생태공원,전북 전주시 완산구,Nature,1.966,127.119796,35.81223695
A23762,C13,전주,소공어린이공원,전북 전주시 덕진구,Nature,1.966,127.1342888,35.82940325
A23763,C13,전주,효자공원,전북 전주시 완산구,Nature,1.838,127.119796,35.81223695
A23764,C13,전주,가재미어린이공원,전북 전주시 덕진구,Nature,1.838,127.1342888,35.82940325
A23765,C13,전주,석소어린이공원,전북 전주시 덕진구 석소2길 14-5,Nature,1.838,127.1692889,35.83428091
A23766,C13,전주,모악산도계방면,전북 전주시 완산구,Nature,1.624,127.119796,35.81223695
A23767,C13,전주,바위백이근린공원,전북 전주시 완산구,Nature,1.624,127.119796,35.81223695
A23768,C13,전주,언덕어린이공원,전북 전주시 덕진구,Nature,1.624,127.1342888,35.82940325
A23769,C13,전주,송천어린이공원,전북 전주시 덕진구,Nature,1.624,127.1342888,35.82940325
A23770,C13,전주,북당제,전북 전주시 덕진구,Nature,1.624,127.1342888,35.82940325
A23771,C13,전주,안골소류지,전북 전주시 완산구 효자로 28-39,Nature,1.474,127.0876817,35.81868813
A23772,C13,전주,건산어린이공원,전북 전주시 덕진구,Nature,1.474,127.1342888,35.82940325
A23773,C13,전주,물빛채어린이공원,전북 전주시 완산구,Nature,1.41,127.119796,35.81223695
A23774,C13,전주,참새암공원,전북 전주시 완산구,Nature,1.325,127.119796,35.81223695
A23775,C13,전주,세내공원,전북 전주시 완산구,Nature,1.325,127.119796,35.81223695
A23776,C13,전주,근영공원,전북 전주시 완산구,Nature,1.325,127.119796,35.81223695
A23777,C13,전주,상산공원,전북 전주시 완산구,Nature,1.004,127.119796,35.81223695
A23778,C13,전주,신리공원,전북 전주시 완산구,Nature,1.004,127.119796,35.81223695
A23779,C13,전주,강변공원,전북 전주시 완산구,Nature,1.004,127.119796,35.81223695
A23780,C13,전주,서중공원,전북 전주시 완산구 서곡1길 13-0,Nature,1.004,127.099797,35.83515839
A23781,C13,전주,중산3길공원,전북 전주시 완산구,Nature,1.004,127.119796,35.81223695
A23782,C13,전주,푸른연꽃공원,전북 전주시 완산구,Nature,1.004,127.119796,35.81223695
A23783,C13,전주,이바디근린공원,전북 전주시 완산구,Nature,1.004,127.119796,35.81223695
A23784,C13,전주,금평공원,전북 전주시 덕진구,Nature,1.004,127.1342888,35.82940325
A23785,C13,전주,구숙사어린이공원,전북 전주시 덕진구,Nature,1.004,127.1342888,35.82940325
A23786,C13,전주,아중분수대공원,전북 전주시 덕진구,Nature,1.004,127.1342888,35.82940325
A23787,C13,전주,안골어린이공원,전북 전주시 덕진구,Nature,1.004,127.1342888,35.82940325
A23788,C13,전주,국민제염공장,전북 전주시 덕진구 와룡3길 21-15,Nature,1.004,127.1095228,35.86517391
A23789,C13,전주,효문어린이공원,전북 전주시 완산구 거마평로 109-16,Nature,0.705,127.1152654,35.80235417
A23790,C13,전주,느티나무어린이공원,전북 전주시 덕진구,Nature,0.577,127.1342888,35.82940325
A23791,C13,전주,진버들어린이공원,전북 전주시 덕진구,Nature,0.577,127.1342888,35.82940325
A23792,C13,전주,보훈누리공원건축중(2022년하반기완공예정),전북 전주시 덕진구,Nature,0.577,127.1342888,35.82940325
A23793,C13,전주,달맞이공원,전북 전주시 완산구,Nature,0.256,127.119796,35.81223695
A23794,C13,전주,약수공원,전북 전주시 완산구,Nature,0.256,127.119796,35.81223695
A23795,C13,전주,풍남어린이공원,전북 전주시 완산구 효자천변1길 31-0,Nature,0.256,127.1145129,35.80069621
A23796,C13,전주,명당골공원,전북 전주시 완산구,Nature,0.256,127.119796,35.81223695
A23797,C13,전주,모롱지공원,전북 전주시 완산구,Nature,0.256,127.119796,35.81223695
A23798,C13,전주,화산공원,전북 전주시 완산구,Nature,0.256,127.119796,35.81223695
A23799,C13,전주,평화2공원,전북 전주시 완산구,Nature,0.256,127.119796,35.81223695
A23800,C13,전주,기린공원,전북 전주시 완산구,Nature,0.256,127.119796,35.81223695
A23801,C13,전주,전주보훈공원건축중(2022년완공예정),전북 전주시 덕진구,Nature,0.256,127.1342888,35.82940325
A23802,C13,전주,전주동물원,전북 전주시 덕진구 소리로 68-0,Entertainment,5,127.1440769,35.85730635
A23803,C13,전주,전주월드컵경기장,전북 전주시 덕진구 기린대로 1055-0,Entertainment,4.974,127.0645032,35.86808385
A23804,C13,전주,한국소리문화의전당,전북 전주시 덕진구 소리로 31-0,Entertainment,4.947,127.1393284,35.85477195
A23805,C13,전주,호남제일문,전북 전주시 덕진구,Entertainment,4.921,127.1342888,35.82940325
A23806,C13,전주,CGV전주고사,전북 전주시 완산구 전주객사3길 72-0,Entertainment,4.894,127.1420805,35.82032591
A23807,C13,전주,CGV전주효자,전북 전주시 완산구 용머리로 45-0,Entertainment,4.868,127.1155719,35.80692508
A23808,C13,전주,CGV서전주,전북 전주시 완산구 홍산로 260-0,Entertainment,4.841,127.1064661,35.81684124
A23809,C13,전주,전주빙상경기장,전북 전주시 완산구 백제대로 310-0,Entertainment,4.815,127.1245751,35.82094133
A23810,C13,전주,전주월드컵골프장,전북 전주시 덕진구 온고을로 672-0,Entertainment,4.788,127.0648662,35.86378927
A23811,C13,전주,전주한옥레일바이크,전북 전주시 덕진구 동부대로 420-0,Entertainment,4.762,127.1761393,35.82952351
A23812,C13,전주,자만벽화마을,전북 전주시 완산구 자만동2길 15-0,Entertainment,4.735,127.1564055,35.81420371
A23813,C13,전주,롯데시네마전주평화,전북 전주시 완산구 백제대로 10-0,Entertainment,4.709,127.1327378,35.79642648
A23814,C13,전주,객리단길,전북 전주시 완산구,Entertainment,4.683,127.119796,35.81223695
A23815,C13,전주,메가박스전주혁신점,전북 전주시 덕진구 기지로 77-0,Entertainment,4.656,127.059285,35.83880502
A23816,C13,전주,메가박스송천,전북 전주시 덕진구 동부대로 1215-0,Entertainment,4.63,127.113944,35.86950212
A23817,C13,전주,우진문화공간,전북 전주시 덕진구 전주천동로 376-0,Entertainment,4.603,127.1304111,35.8275192
A23818,C13,전주,고덕생활축구장,전북 전주시 완산구 춘향로 5172-0,Entertainment,4.577,127.1820235,35.79875094
A23819,C13,전주,씨네큐전주영화의거리점,전북 전주시 완산구 전주객사4길 74-12,Entertainment,4.55,127.1437421,35.82088479
A23820,C13,전주,롯데시네마전주,전북 전주시 완산구 온고을로 2-0,Entertainment,4.524,127.1218374,35.83446212
A23821,C13,전주,전라북도립국악원,전북 전주시 덕진구 권삼득로 400-0,Entertainment,4.497,127.1196082,35.84915665
A23822,C13,전주,청연루,전북 전주시 완산구,Entertainment,4.471,127.119796,35.81223695
A23823,C13,전주,CGV전주에코시티,전북 전주시 덕진구 세병2길 10-0,Entertainment,4.444,127.1245696,35.8730827
A23824,C13,전주,에이스풋살,전북 전주시 덕진구 추천로 211-0,Entertainment,4.418,127.114119,35.85502682
A23825,C13,전주,한내로벚꽃길,전북 전주시 덕진구,Entertainment,4.392,127.1342888,35.82940325
A23826,C13,전주,롯데시네마전주송천,전북 전주시 덕진구 송천중앙로 225-0,Entertainment,4.365,127.1209058,35.86706328
A23827,C13,전주,전주KCC이지스농구단전주실내체육관,전북 전주시 덕진구 백제대로 567-0,Entertainment,4.339,127.1315899,35.8411407
A23828,C13,전주,전주드림랜드,전북 전주시 덕진구 소리로 68-0,Entertainment,4.312,127.1440769,35.85730635
A23829,C13,전주,한벽터널,전북 전주시 완산구,Entertainment,4.286,127.119796,35.81223695
A23830,C13,전주,두잇풋살파크에코시티점,전북 전주시 덕진구 과학로 291-0,Entertainment,4.259,127.1257823,35.89445721
A23831,C13,전주,희망찬스포츠타운,전북 전주시 완산구 삼천천변1길 17-0,Entertainment,4.233,127.1126526,35.79541133
A23832,C13,전주,한국소리문화의전당명인홀,전북 전주시 덕진구 소리로 31-0,Entertainment,4.193,127.1393284,35.85477195
A23833,C13,전주,에덴의정원,전북 전주시 완산구 콩쥐팥쥐로 1705-62,Entertainment,4.193,127.0863274,35.82546749
A23834,C13,전주,영화의거리,전북 전주시 완산구,Entertainment,4.153,127.119796,35.81223695
A23835,C13,전주,전주솔내체육공원야구장,전북 전주시 덕진구 고내천변로 58-0,Entertainment,4.127,127.104748,35.87777461
A23836,C13,전주,전주시네마타운,전북 전주시 완산구 전주객사3길 67-0,Entertainment,4.101,127.1414041,35.82018747
A23837,C13,전주,MBA배드민턴,전북 전주시 완산구 안행로 55-0,Entertainment,4.074,127.1339263,35.80194774
A23838,C13,전주,A클래스풋살클럽,전북 전주시 덕진구 지행당길 114-0,Entertainment,4.048,127.1560577,35.86956601
A23839,C13,전주,전주승마장,전북 전주시 덕진구 호성로 19-0,Entertainment,4.021,127.1515656,35.8528088
A23840,C13,전주,전주디지털독립영화관,전북 전주시 완산구 전주객사3길 22-0,Entertainment,3.995,127.1427168,35.81836023
A23841,C13,전주,서학동예술마을,전북 전주시 완산구 서학3길 85-3,Entertainment,3.968,127.1515008,35.8092244
A23842,C13,전주,전북도청야외공연장,전북 전주시 완산구 효자로 225-0,Entertainment,3.915,127.1063738,35.81944731
A23843,C13,전주,전주야구장,전북 전주시 덕진구 기린대로 451-0,Entertainment,3.889,127.127127,35.84075454
A23844,C13,전주,롤러스타,전북 전주시 덕진구 동부대로 1173-0,Entertainment,3.862,127.1183695,35.86944394
A23845,C13,전주,전주로울러스케이트장,전북 전주시 덕진구,Entertainment,3.836,127.1342888,35.82940325
A23846,C13,전주,전주월드컵보조구장,전북 전주시 덕진구,Entertainment,3.81,127.1342888,35.82940325
A23847,C13,전주,전주인라인롤러경기장,전북 전주시 덕진구,Entertainment,3.783,127.1342888,35.82940325
A23848,C13,전주,정길순아카데미,전북 전주시 덕진구 상리1길 51-0,Entertainment,3.757,127.1029954,35.85194989
A23849,C13,전주,한해랑아트홀,전북 전주시 완산구 홍산중앙로 13-0,Entertainment,3.73,127.1087402,35.81486959
A23850,C13,전주,전주효자야구장,전북 전주시 완산구,Entertainment,3.704,127.119796,35.81223695
A23851,C13,전주,조이앤시네마전주,전북 전주시 완산구 전주객사3길 72-0,Entertainment,3.677,127.1420805,35.82032591
A23852,C13,전주,와니엘배팅센터전주점,전북 전주시 덕진구 원만성로 136-3,Entertainment,3.651,127.0890138,35.86063826
A23853,C13,전주,황방산,전북 전주시 완산구,Entertainment,3.611,127.119796,35.81223695
A23854,C13,전주,전주밀리터리서바이벌체험장,전북 전주시 덕진구 기린대로 1055-0,Entertainment,3.611,127.0645032,35.86808385
A23855,C13,전주,필라인핏아카데미,전북 전주시 덕진구 세병남로 31-0,Entertainment,3.571,127.127367,35.87250053
A23856,C13,전주,전라북도청공연장,전북 전주시 완산구 효자로 225-0,Entertainment,3.545,127.1063738,35.81944731
A23857,C13,전주,솔내청소년수련관,전북 전주시 덕진구 동부대로 1079-0,Entertainment,3.519,127.1289991,35.86924536
A23858,C13,전주,전주올라클라이밍센터,전북 전주시 덕진구 송천중앙로 154-0,Entertainment,3.492,127.121723,35.86051043
A23859,C13,전주,올클래스,전북 전주시 덕진구 신복로 18-0,Entertainment,3.466,127.1113762,35.8536813
A23860,C13,전주,전주시온고을파크골프장,전북 전주시 덕진구 화전신정길 20-24,Entertainment,3.439,127.0742297,35.89384664
A23861,C13,전주,천양정,전북 전주시 완산구 전주천서로 237-0,Entertainment,3.413,127.1380895,35.81566555
A23862,C13,전주,자바라낚시카페,전북 전주시 완산구 평화로 69-0,Entertainment,3.373,127.1331412,35.7830491
A23863,C13,전주,팔복동철길,전북 전주시 덕진구,Entertainment,3.373,127.1342888,35.82940325
A23864,C13,전주,전주자전거경륜장,전북 전주시 완산구 백마산길 22-14,Entertainment,3.333,127.0891605,35.81819333
A23865,C13,전주,더클래식아트홀,전북 전주시 완산구 백제대로 299-0,Entertainment,3.307,127.1224707,35.81994129
A23866,C13,전주,전라감영,전북 전주시 완산구 전라감영로 55-0,Entertainment,3.28,127.1459272,35.81659775
A23867,C13,전주,임금님숲,전북 전주시 덕진구,Entertainment,3.254,127.1342888,35.82940325
A23868,C13,전주,예손운동발달&심리운동센터,전북 전주시 덕진구 백제대로 686-0,Entertainment,3.228,127.1443847,35.84371812
A23869,C13,전주,하드락클라이밍카페,전북 전주시 완산구 바우배기1길 11-0,Entertainment,3.188,127.102751,35.81490189
A23870,C13,전주,오목대관광안내소,전북 전주시 완산구 태조로 6-0,Entertainment,3.188,127.1539287,35.81513827
A23871,C13,전주,전주교육문화회관공연장,전북 전주시 덕진구 안덕원로 71-0,Entertainment,3.148,127.1372021,35.82871068
A23872,C13,전주,창작소극장,전북 전주시 완산구 동문길 100-0,Entertainment,3.122,127.1485548,35.81813082
A23873,C13,전주,VIP아쿠아,전북 전주시 덕진구 원장동길 109-0,Entertainment,3.095,127.0622221,35.85045651
A23874,C13,전주,한벽극장,전북 전주시 완산구 전주천동로 20-0,Entertainment,3.056,127.1590306,35.81224642
A23875,C13,전주,서학예술극장,전북 전주시 완산구 장승배기로 342-0,Entertainment,3.056,127.1481815,35.80245943
A23876,C13,전주,JJ아트홀,전북 전주시 완산구 천잠로 303-0,Entertainment,3.016,127.0888841,35.81616417
A23877,C13,전주,어센트클라이밍전주,전북 전주시 덕진구 만성중앙로 76-0,Entertainment,2.989,127.0794556,35.84141297
A23878,C13,전주,배팅맨베이스볼파크,전북 전주시 완산구 쑥고개로 196-73,Entertainment,2.963,127.0900029,35.79494419
A23879,C13,전주,학전마을수영장,전북 전주시 완산구 학전길 13-0,Entertainment,2.937,127.1089848,35.76586363
A23880,C13,전주,현대극장,전북 전주시 완산구 은행로 17-0,Entertainment,2.91,127.1519952,35.81843862
A23881,C13,전주,MF휘트니스,전북 전주시 덕진구 송천중앙로 154-0,Entertainment,2.884,127.121723,35.86051043
A23882,C13,전주,녹색꽃식물원,전북 전주시 덕진구 초포다리로 35-0,Entertainment,2.857,127.158044,35.8593651
A23883,C13,전주,한S클라이밍,전북 전주시 덕진구 견훤로 146-0,Entertainment,2.831,127.161537,35.8251594
A23884,C13,전주,삼성문화회관,전북 전주시 덕진구 백제대로 567-0,Entertainment,2.804,127.1315899,35.8411407
A23885,C13,전주,엘리트탁구교실,전북 전주시 완산구 황강서원4길 15-11,Entertainment,2.778,127.1014109,35.82757953
A23886,C13,전주,완산청소년문화의집,전북 전주시 완산구 선너머2길 37-0,Entertainment,2.738,127.1272201,35.81467372
A23887,C13,전주,웰컴탁구클럽,전북 전주시 덕진구 오공로 43-28,Entertainment,2.738,127.0613283,35.8378072
A23888,C13,전주,꼬불꼬불도토리숲,전북 전주시 완산구,Entertainment,2.685,127.119796,35.81223695
A23889,C13,전주,첫마중길,전북 전주시 덕진구,Entertainment,2.685,127.1342888,35.82940325
A23890,C13,전주,풋살일번가,전북 전주시 완산구 유연로 327-0,Entertainment,2.646,127.1215293,35.82551005
A23891,C13,전주,필리그란폴스튜디오서신점,전북 전주시 완산구 유연로 297-0,Entertainment,2.619,127.1180804,35.82556018
A23892,C13,전주,비전베이스볼아카데미,전북 전주시 덕진구,Entertainment,2.593,127.1342888,35.82940325
A23893,C13,전주,전주김치문화관,전북 전주시 완산구 어진길 29-0,Entertainment,2.566,127.1531441,35.81752608
A23894,C13,전주,전주공연예술연습공간,전북 전주시 덕진구 여암1길 19-0,Entertainment,2.54,127.0745034,35.87105689
A23895,C13,전주,김지영복싱GYM,전북 전주시 완산구 서신로 110-0,Entertainment,2.513,127.1161025,35.83509832
A23896,C13,전주,한국체대사격클럽,전북 전주시 완산구 노송여울1길 57-0,Entertainment,2.487,127.1419253,35.8268066
A23897,C13,전주,전주행복한공방,전북 전주시 완산구 중인1길 163-5,Entertainment,2.46,127.0927461,35.76456365
A23898,C13,전주,전주일몽,전북 전주시 완산구 향교길 93-0,Entertainment,2.421,127.1547078,35.81203486
A23899,C13,전주,신성다육식물원,전북 전주시 덕진구 송천중앙로 42-0,Entertainment,2.421,127.1201191,35.85068026
A23900,C13,전주,아하아트홀,전북 전주시 완산구 전주객사4길 74-11,Entertainment,2.381,127.1435223,35.82127972
A23901,C13,전주,비사벌초사,전북 전주시 완산구 관선4길 42-9,Entertainment,2.315,127.1564753,35.82182197
A23902,C13,전주,한옥마을아트홀,전북 전주시 완산구 경기전길 42-0,Entertainment,2.315,127.1502802,35.81757891
A23903,C13,전주,14일동안전주점,전북 전주시 완산구 홍산남로 62-0,Entertainment,2.275,127.1087755,35.81555352
A23904,C13,전주,혁신검도원,전북 전주시 덕진구 오공로 43-48,Entertainment,2.249,127.0605586,35.83728982
A23905,C13,전주,청년음악극장,전북 전주시 완산구 충경로 100-0,Entertainment,2.209,127.1498339,35.81928041
A23906,C13,전주,롤러존,전북 전주시 완산구 용머리로 36-0,Entertainment,2.209,127.1144693,35.80551485
A23907,C13,전주,히딩크드림필드4호,전북 전주시 완산구 천잠로 277-0,Entertainment,2.116,127.0926189,35.81176139
A23908,C13,전주,김형경탁구클럽,전북 전주시 덕진구 동부대로 879-0,Entertainment,2.116,127.1488585,35.86451479
A23909,C13,전주,만성탑탁구클럽,전북 전주시 덕진구 만성중앙로 54-49,Entertainment,2.116,127.0775777,35.84147692
A23910,C13,전주,아쿠아뷰수족관,전북 전주시 완산구 신봉로 5-5,Entertainment,2.116,127.1153538,35.81058216
A23911,C13,전주,쌍쌤우물,전북 전주시 완산구 오목대길 7-0,Entertainment,2.116,127.1553314,35.81380269
A23912,C13,전주,디디공감가죽공방,전북 전주시 덕진구 쪽구름로 182-0,Entertainment,2.037,127.0653025,35.87459966
A23913,C13,전주,오목대전통정원,전북 전주시 완산구,Entertainment,1.971,127.119796,35.81223695
A23914,C13,전주,전주우지원농구교실,전북 전주시 덕진구 감수길 30-20,Entertainment,1.971,127.1019655,35.86665528
A23915,C13,전주,위너탁구교실탁구용품,전북 전주시 덕진구 가련산로 25-0,Entertainment,1.971,127.111142,35.84209551
A23916,C13,전주,한국파워점핑줄넘기전주점,전북 전주시 덕진구 쪽구름로 120-0,Entertainment,1.971,127.0721458,35.87416504
A23917,C13,전주,전주딸기농장,전북 전주시 덕진구,Entertainment,1.825,127.1342888,35.82940325
A23918,C13,전주,아쿠아차일드서신,전북 전주시 완산구 안터6길 36-0,Entertainment,1.825,127.116546,35.83047417
A23919,C13,전주,퍼스트짐스튜디오아중점,전북 전주시 덕진구 무삼지로 72-0,Entertainment,1.825,127.1633529,35.8319317
A23920,C13,전주,에코탁구클럽,전북 전주시 덕진구 세병서로 31-0,Entertainment,1.825,127.1257896,35.87205761
A23921,C13,전주,파크골프장건축중(2021년12월준공예정),전북 전주시 덕진구,Entertainment,1.825,127.1342888,35.82940325
A23922,C13,전주,엠비오스크린야구,전북 전주시 덕진구 안덕원로 227-0,Entertainment,1.825,127.1517393,35.8366222
A23923,C13,전주,청소년문화의거리,전북 전주시 완산구 전주객사5길 73-0,Entertainment,1.825,127.1444851,35.82128091
A23924,C13,전주,팀해명복싱짐,전북 전주시 덕진구 송천중앙로 158-0,Entertainment,1.693,127.1217623,35.86087351
A23925,C13,전주,선누리원,전북 전주시 완산구 유연로 295-0,Entertainment,1.693,127.1178649,35.82551055
A23926,C13,전주,굿스포츠센터,전북 전주시 덕진구 견훤로 489-0,Entertainment,1.693,127.1549805,35.85428629
A23927,C13,전주,삼천탁구교실,전북 전주시 완산구 난전들로 249-0,Entertainment,1.548,127.1166689,35.79085485
A23928,C13,전주,전주스쿠버,전북 전주시 완산구 구이로 1946-0,Entertainment,1.548,127.1279822,35.77168126
A23929,C13,전주,인공암벽장,전북 전주시 완산구 모악산자락길 22-0,Entertainment,1.548,127.101535,35.76749289
A23930,C13,전주,김세건야구스쿨,전북 전주시 완산구 충경로 10-0,Entertainment,1.548,127.1406582,35.81655455
A23931,C13,전주,나비골프장건축중(2021년12월준공예정),전북 전주시 덕진구,Entertainment,1.548,127.1342888,35.82940325
A23932,C13,전주,라라아트핏,전북 전주시 덕진구 한배미로 68-0,Entertainment,1.548,127.1710138,35.82626529
A23933,C13,전주,현경하탁구교실,전북 전주시 덕진구 호성로 104-6,Entertainment,1.548,127.1492938,35.86058082
A23934,C13,전주,전주동헌,전북 전주시 완산구,Entertainment,1.548,127.119796,35.81223695
A23935,C13,전주,메가박스전주,전북 전주시 완산구 전주객사4길 74-10,Entertainment,1.257,127.1435141,35.82078502
A23936,C13,전주,베르베르,전북 전주시 완산구 용호로 191-1,Entertainment,1.257,127.0968233,35.82037251
A23937,C13,전주,올디너리데이라탄,전북 전주시 완산구 선너머3길 15-0,Entertainment,1.257,127.1303906,35.81387379
A23938,C13,전주,태조로쉼터,전북 전주시 완산구,Entertainment,1.257,127.119796,35.81223695
A23939,C13,전주,남양수족관,전북 전주시 완산구 문화광장로 15-0,Entertainment,1.257,127.1458368,35.82264549
A23940,C13,전주,철봉집,전북 전주시 완산구 인봉남로 36-14,Entertainment,1.257,127.1566976,35.82554695
A23941,C13,전주,밴주짓수,전북 전주시 완산구 호암로 91-0,Entertainment,1.257,127.1042627,35.80848388
A23942,C13,전주,롤러팝,전북 전주시 완산구 전주객사4길 19-0,Entertainment,1.257,127.1436376,35.81848748
A23943,C13,전주,타겟존전주효자점,전북 전주시 완산구 홍산중앙로 17-0,Entertainment,1.257,127.1087341,35.81515124
A23944,C13,전주,상준아트-코어교정운동센터,전북 전주시 완산구 용머리로 34-0,Entertainment,1.257,127.1140946,35.80575611
A23945,C13,전주,챔피언스풋살파크,전북 전주시 덕진구 안덕원로 382-0,Entertainment,1.257,127.1683676,35.83944632
A23946,C13,전주,조광현탁구클럽,전북 전주시 덕진구 과학로 20-0,Entertainment,1.257,127.1227217,35.87197561
A23947,C13,전주,에코펜싱클럽,전북 전주시 덕진구 견훤로 493-0,Entertainment,1.257,127.1552106,35.85464586
A23948,C13,전주,K다이나믹복싱,전북 전주시 덕진구 기지로 68-0,Entertainment,1.257,127.0593368,35.83810507
A23949,C13,전주,국민체력100 전주체력인증센터,전북 전주시 완산구 백제대로 310-0,Entertainment,0.992,127.1245751,35.82094133
A23950,C13,전주,EJ폴댄스효자신시가지점,전북 전주시 완산구 홍산북로 46-23,Entertainment,0.992,127.1071796,35.81673975
A23951,C13,전주,피쳐월드사격장,전북 전주시 덕진구 명륜4길 17-7,Entertainment,0.992,127.1261623,35.84369303
A23952,C13,전주,전주월드컵컨벤션스포츠센터,전북 전주시 덕진구 안덕원로 71-0,Entertainment,0.992,127.1372021,35.82871068
A23953,C13,전주,강수하우스,전북 전주시 덕진구 전미월평1길 25-1,Entertainment,0.992,127.1070385,35.8824801
A23954,C13,전주,곡천마을푸른체험농장,전북 전주시 덕진구 곡천길 32-0,Entertainment,0.992,127.0336209,35.88709062
A23955,C13,전주,레전드탁구클럽,전북 전주시 덕진구 안덕원로 250-0,Entertainment,0.463,127.1542207,35.83628089
A23956,C13,전주,준할준풋살파크,전북 전주시 완산구 유연로 62-0,Entertainment,0.463,127.0921037,35.82328008
A23957,C13,전주,전주바위오름,전북 전주시 완산구 중산중앙로 8-0,Entertainment,0.463,127.1189357,35.81631826
A23958,C13,전주,한마음탁구교실,전북 전주시 완산구 화산천변3길 13-0,Entertainment,0.463,127.1147752,35.82034409
A23959,C13,전주,한국소마움직임연구소,전북 전주시 완산구 바우배기2길 17-5,Entertainment,0.463,127.1035808,35.81735261
A23960,C13,전주,하나우리,전북 전주시 완산구 메너머3길 40-16,Entertainment,0.463,127.1184725,35.82436274
A23961,C13,전주,김지영탁구클럽평화점,전북 전주시 완산구 평화8길 10-0,Entertainment,0.463,127.1344098,35.78911897
A23962,C13,전주,에이스탁구클럽,전북 전주시 완산구 유연로 327-0,Entertainment,0.463,127.1215293,35.82551005
A23963,C13,전주,와이낫커뮤니케이션,전북 전주시 완산구 따박골로 40-1,Entertainment,0.463,127.1273041,35.80972237
A23964,C13,전주,리얼야구존전주점,전북 전주시 완산구 홍산중앙로 40-0,Entertainment,0.463,127.1093234,35.81711338
A23965,C13,전주,루나최,전북 전주시 완산구 서신천변11길 1-0,Entertainment,0.463,127.1140535,35.83001755
A23966,C13,전주,하모니탁구장,전북 전주시 완산구 거마평로 227-0,Entertainment,0.463,127.1137691,35.81235059
A23967,C13,전주,낚아실내낚시카페,전북 전주시 완산구 마전들로 4-0,Entertainment,0.463,127.0959676,35.820877
A23968,C13,전주,삼천탁구교실,전북 전주시 완산구 난전들로 247-0,Entertainment,0.463,127.1166231,35.79071989
A23969,C13,전주,더불어탁구클럽,전북 전주시 완산구 맏내3길 14-0,Entertainment,0.463,127.13051,35.79302701
A23970,C13,전주,마음수련전주송천센터,전북 전주시 덕진구 송천중앙로 95-0,Entertainment,0.463,127.1197869,35.85558026
A23971,C13,전주,초이스야구,전북 전주시 덕진구 신복천변1길 38-0,Entertainment,0.463,127.1111216,35.857695
A23972,C13,전주,팀매드전주점,전북 전주시 덕진구 천마산로 68-0,Entertainment,0.463,127.1288565,35.86483451
A23973,C13,전주,복싱크래쉬,전북 전주시 덕진구 시천로 64-0,Entertainment,0.463,127.1146306,35.86493986
A23974,C13,전주,에이에이댄스스튜디오,전북 전주시 덕진구 조경단로 104-0,Entertainment,0.463,127.1388916,35.84362906
A23975,C13,전주,더리얼짐,전북 전주시 덕진구 견훤로 491-0,Entertainment,0.463,127.155094,35.85446747
